Hotel_Name,Hotel_Address,text,lat,lng,emotion,cluster
citizenM London Shoreditch,6 Holywell Lane Hackney London EC2A 3ET United Kingdom, In general a very nice place to stay at Shoreditch Very nice friendly and helpful staff I d risk to say that everything works well at CitizenM   Stayed there for a few times different floors and rooms but for some reason this last time I was given a room for a disabled person No big deal but it could have been better in terms of cleanliness and I prefer the other rooms ,51.5241373,-0.0786983,neutral,0
Catalonia Magdalenes,Magdalenes 13 15 Ciutat Vella 08002 Barcelona Spain, Brilliant location and a friendly welcome from the staff Excellent room well appointed and comfortable Nice touch with the free snacks at the rooftop bar   Pool was a bit of a disappointment and not a lot of seating round the bar,41.3861283,2.1745291,neutral,1
H tel Du Jeu De Paume,54 Rue Saint Louis En L Ile 4th arr 75004 Paris France, Wonderfully welcoming pleasant front desk staff Location right in the heart of Paris on Ile St Louis really couldn t not be beat Given the location the price was understandable and the quality of the accommodations bed comfort room bathroom etc was really quite high   Can t really think of anything at all ,48.8520377,2.3557092,neutral,0
Park Plaza Vondelpark Amsterdam,Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands, The receptionist was polite and kind   I was accomodated in room that was not looking like the rooms in any picture in booking com The room was not acceptable for that price I planned to stay in hotel for 4 nights but after check in and see the quality of the room I decided to change the hotel ,52.3542655,4.8664365,neutral,0
IH Hotels Milano Lorenteggio,Via Lorenteggio 278 Lorenteggio 20152 Milan Italy, Very clean recently renovated and silent  Breakfast was ok but not exciting,45.4436132,9.1161094,neutral,0
Hotel Ronda Lesseps,Ballester 77 81 Gr cia 08023 Barcelona Spain, The staff was more than helpful always smiling The hotel is located really close to metro station Lesseps 3 4 minuted away which could gives ease access to many of the main points in the city Camp Nou La Rambla Placa de Catalunya I am really pleased with my hotel choice   The view from the window the room was headed to a closed space to nowhere ,41.408641,2.1478143,neutral,1
Residence Du Roy,8 Rue Francois 1Er 8th arr 75008 Paris France, Location is perfect Room boy is very friendly   Wifi is terrible Receptionist canbe improved more in communication ,48.8657687,2.3090386,neutral,0
FourSide Hotel Suites Vienna,Freytaggasse 25 27 21 Floridsdorf 1210 Vienna Austria, Location was very easy to find It was very close to metro station  No Negative,48.2565936,16.4031426,neutral,0
Catalonia Barcelona Plaza,Plaza Espa a 6 8 Sants Montju c 08014 Barcelona Spain, Rooftop pool and bar Views of city and fountains are spectacular Beds and pillows are so comfortable City tour bus stops opposite hotel Information booth opposite hotel where you can pre book all tickets tours etc 2 day ticket for tour bus is better value for money   We had a basic room which was ok but for a 4 to have no tea making facilities was a joke You only get those with upgraded rooms and free water I believe You do have a mini bar what you pay for but can store your bottled water in as fridge a good size ,41.3750293,2.1491172,neutral,1
Innkeeper s Lodge London Greenwich,291 Greenwich High Road Greenwich Greenwich London SE10 8NA United Kingdom, Breakfast was great Rooms spacious Shower hot Location excellent No Negative,51.4801631,-0.0097201,joy,0
Park Plaza Vondelpark Amsterdam,Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands, Hotel is in a quiet and affluent location and is about 15 mins stroll from Van Gogh Museum No 2 and 16 trams also stop very close to the hotel Vondelpark which is behind the hotel is a a large city park and is a really nice place to spend an hour or so Self service breakfast was great and is served in a large bright room downstairs   The bathroom in my bedroom had frosted glass walls This did not make a difference to me as I was travelling alone but in double occupancy situations some visitors might feel a little uncomfortable with that ,52.3542655,4.8664365,neutral,0
Pestana Chelsea Bridge Hotel Spa,354 Queenstown Road Battersea London SW8 4AE United Kingdom, Friendly staff  Not enough ironing boards to go around all rooms which is a challenge for those who don t want wrinkled shirts ,51.4815995,-0.1481053,neutral,-1
DoubleTree by Hilton London Docklands Riverside,265 Rotherhithe Street Southwark London SE16 5HW United Kingdom, Spending two days in London   1 TV installed at 90 degrees to bed weird 2 Room over car park very noisy most of the night 3 Toilet seat broken 4 Chair broken 5 After complaining they agreed to move us to another room and agreed to move our luggage When we returned late on Sunday night they had not moved our luggage and seemed confused 6 Breakfast at 21 pounds was cold pre fried eggs and hard bacon 7 Summary while staff seemed eager to please there seemed to be a general lack of management,51.5043483,-0.0334436,neutral,0
TheWesley,81 103 Euston Street Camden London NW1 2EZ United Kingdom, Great location modern style room  Room was a little dusty to start with a few hairs on floor in bathroom,51.5265353,-0.1361682,neutral,0
Austria Trend Hotel Savoyen Vienna,Rennweg 16 03 Landstra e 1030 Vienna Austria, Lovely big bath   We returned one day late afternoon with our parents and the room was not made up yet ,48.1950444,16.3844751,neutral,0
Holiday Inn Paris Notre Dame,4 rue Danton 6th arr 75006 Paris France, Most conveniently located pleasant stay  No Negative,48.8528427,2.3422256,anger,0
DoubleTree by Hilton Hotel London Tower of London,7 Pepys Street City of London London EC3N 4AF United Kingdom, Everything No Negative,51.5108412,-0.0780581,anger,0
DoubleTree By Hilton London Excel,Excel 2 Festoon Way Royal Victoria Dock Newham London E16 1RH United Kingdom, Comfortable beds  Location a little far from central London,51.507377,0.038657,neutral,0
The Principal London,1 8 Russell Square Camden London WC1B 5BE United Kingdom, I loved the exterior and interior   I had to print important information and was told the there were internet printing facilities yet the printer continued to give me an error message and I was unsuccessful in printing the documents I also didn t like that i was unable to go out on the balcony ,51.5226217,-0.1251602,neutral,-1
Hampshire Hotel Amsterdam American,Leidsekade 97 Amsterdam City Center 1017 PN Amsterdam Netherlands,No Positive  Photos weren t true to the room,52.363889,4.881302,joy,0
Hilton London Green Park,Half Moon Street Westminster Borough London W1J 7BN United Kingdom, Friendly and flexible FOH staff  The TV was on in the room when I arrived makes me concerned about energy use ,51.5064534,-0.1456146,neutral,-1
NH Barcelona Stadium,Travessera de les Corts 150 152 Les Corts 08028 Barcelona Spain,No Positive  Old room reeking with cigarette smoke and broken air conditioning At 425 night this was my worst and the most expensive stay ,41.3812574,2.1269078,neutral,-1
DoubleTree by Hilton London Westminster,30 John Islip St Westminster Borough London SW1P 4DD United Kingdom, Very clean staff very helpful Love the cookie touch   Nothing very good and will book again,51.4932356,-0.1269082,neutral,0
Catalonia Magdalenes,Magdalenes 13 15 Ciutat Vella 08002 Barcelona Spain, snacks were great staff super friendly No Negative,41.3861283,2.1745291,joy,1
Grand Royale London Hyde Park,1 Inverness Terrace Westminster Borough London W2 3JP United Kingdom, The hotel is in a fantastic location Both by Tube bus as well as walking from the heart of the city The room was clean and the stuff friendly The best thing about this hotel is that it is quite and in a fantastic location Value for money for sure   The room was very very small so a couple with 2 medium suitcases is not very easy to move around in the room The breakfast is a basic typical hotel breakfast I would expect a little a bit more than that ,51.5109945,-0.1863417,neutral,0
Austria Trend Parkhotel Sch nbrunn Wien,Hietzinger Hauptstra e 10 14 13 Hietzing 1130 Vienna Austria, Very nice hotel beautiful old style Viennese next door to Sch nbrunn and with a nice view of it from the window The room was nice high ceiling and huge windows nice big bed and furnished accordingly in the old Viennese style which fitted perfectly with the ambiance and the atmosphere Very close to subway with direct link to the center Karlsplatz Opera and easy also to find when coming going to the airport   The downside of the huge old style windows was that isolation is not good as expected so if you have a room facing Sch nbrunn you will hear everything that happens in the street like the tram the cars the Church which is close by etc which makes for a very early wakeup Also the isolation regarding temperature is not good standing next to the balcony with the doors closed you could still feel the breeze coming from under the door One other surprising aspect was the cleaning the cleaning ladies came did the cleaning but did not touch an empty bottle of Cola which was on the table for 3 days Also a blouse that was on a chair laid there for 3 days although it would have been a small effort to fold it and put it at least on the chair properly something you would expect from n hotel like this ,48.1866506,16.3023375,neutral,0
H tel Westminster,13 Rue De La Paix 2nd arr 75002 Paris France, The staff were excellent friendly helpful and efficient  No Negative,48.8693409,2.3310263,joy,0
The Queens Gate Hotel,31 34 Queen s Gate Kensington and Chelsea London SW7 5JA United Kingdom, Only ate breakfast there Was fairly good not excellent tho   The hot breakfast could have been fresh by order instead of sitting congealing eggs in particular under covers ,51.4981225,-0.1799693,neutral,0
Seraphine Kensington Gardens Hotel,7 9 High Street Kensington Kensington and Chelsea London W8 5NP United Kingdom, Location  Room was ok but in need of some attention for example the curtain rail was broken at one end so curtains could not be pulled across fully ,51.5021027,-0.187901,neutral,0
